cluster,grid_id,low_afternoon,medium_afternoon,high_afternoon,high,low,medium,p,segregation_afternoon,h,x
1,14287,0.3062250140800979,0.3952936535037837,0.2984813324161183,0.3,0.4,0.3,"[0.3, 0.4, 0.3]",0.0666666666666667,segregation_afternoon,0.0666666666666667
1,14288,0.5006538340543762,0.3755448945774777,0.12380127136814605,0.5,0.4,0.1,"[0.5, 0.4, 0.1]",0.26666666666666666,segregation_afternoon,0.26666666666666666
1,14289,0.5281656449637429,0.2986177924620751,0.17321656257418197,0.5,0.3,0.2,"[0.5, 0.3, 0.2]",0.19999999999999998,segregation_afternoon,0.19999999999999998
0,14447,0.6694996980465653,0.19491607779555462,0.13558422415788007,0.7,0.2,0.1,"[0.7, 0.2, 0.1]",0.39999999999999997,segregation_afternoon,0.39999999999999997
0,14448,0.6077298716290744,0.2910584958120226,0.101211632558903,0.6,0.3,0.1,"[0.6, 0.3, 0.1]",0.3333333333333333,segregation_afternoon,0.3333333333333333
1,14449,0.5483046072361679,0.2713808403392584,0.18031455242457373,0.5,0.3,0.2,"[0.5, 0.3, 0.2]",0.19999999999999998,segregation_afternoon,0.19999999999999998
1,14450,0.34602761548206723,0.43346359290063274,0.22050879161729994,0.3,0.4,0.2,"[0.3, 0.4, 0.2]",0.14814814814814817,segregation_afternoon,0.14814814814814817
1,14451,0.214276441431576,0.3960628301648408,0.38966072840358323,0.2,0.4,0.4,"[0.2, 0.4, 0.4]",0.13333333333333333,segregation_afternoon,0.13333333333333333
2,14452,0.24964351729526665,0.3842752128182729,0.3660812698864604,0.2,0.4,0.4,"[0.2, 0.4, 0.4]",0.13333333333333333,segregation_afternoon,0.13333333333333333
2,14453,0.25135895998089275,0.4110870251980535,0.33755401482105385,0.3,0.4,0.3,"[0.3, 0.4, 0.3]",0.0666666666666667,segregation_afternoon,0.0666666666666667
2,14454,0.2119217852521371,0.3868810187769761,0.40119719597088677,0.2,0.4,0.4,"[0.2, 0.4, 0.4]",0.13333333333333333,segregation_afternoon,0.13333333333333333
1,14455,0.1959951575238996,0.40747158702337755,0.39653325545272283,0.2,0.4,0.4,"[0.2, 0.4, 0.4]",0.13333333333333333,segregation_afternoon,0.13333333333333333
1,14456,0.2333035134629048,0.5022193854985749,0.2644771010385202,0.2,0.5,0.3,"[0.2, 0.5, 0.3]",0.19999999999999998,segregation_afternoon,0.19999999999999998
1,14457,0.30059897029992005,0.4136397394426645,0.2857612902574154,0.3,0.4,0.3,"[0.3, 0.4, 0.3]",0.0666666666666667,segregation_afternoon,0.0666666666666667
1,14458,0.40091411199840954,0.44376531661990015,0.15532057138169034,0.4,0.4,0.2,"[0.4, 0.4, 0.2]",0.13333333333333333,segregation_afternoon,0.13333333333333333
1,14459,0.5671575313049274,0.29216547957293076,0.14067698912214172,0.6,0.3,0.1,"[0.6, 0.3, 0.1]",0.3333333333333333,segregation_afternoon,0.3333333333333333
1,14460,0.5563538479721876,0.3571317856897608,0.08651436633805151,0.6,0.4,0.1,"[0.6, 0.4, 0.1]",0.303030303030303,segregation_afternoon,0.303030303030303
0,14463,0.5151910696227241,0.41871969252745517,0.06608923784982086,0.5,0.4,0.1,"[0.5, 0.4, 0.1]",0.26666666666666666,segregation_afternoon,0.26666666666666666
0,14464,0.40160977854887137,0.3101953960794013,0.28819482537172736,0.4,0.3,0.3,"[0.4, 0.3, 0.3]",0.0666666666666667,segregation_afternoon,0.0666666666666667
0,14616,0.6713364093517733,0.23612573230556816,0.09253785834265854,0.7,0.2,0.1,"[0.7, 0.2, 0.1]",0.39999999999999997,segregation_afternoon,0.39999999999999997
0,14618,0.6065028555148524,0.24729423896219863,0.14620290552294904,0.6,0.2,0.1,"[0.6, 0.2, 0.1]",0.37037037037037035,segregation_afternoon,0.37037037037037035
1,14620,0.5188426337975103,0.2117155938603253,0.26944177234216427,0.5,0.2,0.3,"[0.5, 0.2, 0.3]",0.19999999999999998,segregation_afternoon,0.19999999999999998
1,14621,0.3227339254207009,0.2954488630359341,0.38181721154336506,0.3,0.3,0.4,"[0.3, 0.3, 0.4]",0.0666666666666667,segregation_afternoon,0.0666666666666667
1,14622,0.2941078167148509,0.4760542046951185,0.22983797859003058,0.3,0.5,0.2,"[0.3, 0.5, 0.2]",0.19999999999999998,segregation_afternoon,0.19999999999999998
1,14623,0.23093123749054092,0.469329812873809,0.29973894963564995,0.2,0.5,0.3,"[0.2, 0.5, 0.3]",0.19999999999999998,segregation_afternoon,0.19999999999999998
2,14624,0.162412612864225,0.3347606115141653,0.5028267756216097,0.2,0.3,0.5,"[0.2, 0.3, 0.5]",0.19999999999999998,segregation_afternoon,0.19999999999999998
2,14625,0.16103753550424635,0.3257963446915093,0.5131661198042444,0.2,0.3,0.5,"[0.2, 0.3, 0.5]",0.19999999999999998,segregation_afternoon,0.19999999999999998
2,14626,0.14293739814215303,0.34603838110692564,0.5110242207509215,0.1,0.3,0.5,"[0.1, 0.3, 0.5]",0.29629629629629634,segregation_afternoon,0.29629629629629634
2,14627,0.20388184932490222,0.38952534655298077,0.40659280412211707,0.2,0.4,0.4,"[0.2, 0.4, 0.4]",0.13333333333333333,segregation_afternoon,0.13333333333333333
1,14628,0.2498912857013328,0.42305534065798656,0.32705337364068054,0.2,0.4,0.3,"[0.2, 0.4, 0.3]",0.14814814814814814,segregation_afternoon,0.14814814814814814
1,14629,0.2909667012034418,0.4673402076308364,0.24169309116572188,0.3,0.5,0.2,"[0.3, 0.5, 0.2]",0.19999999999999998,segregation_afternoon,0.19999999999999998
1,14630,0.41317654746324595,0.4043965886806203,0.1824268638561339,0.4,0.4,0.2,"[0.4, 0.4, 0.2]",0.13333333333333333,segregation_afternoon,0.13333333333333333
1,14631,0.632600785363349,0.30496148529574946,0.06243772934090155,0.6,0.3,0.1,"[0.6, 0.3, 0.1]",0.3333333333333333,segregation_afternoon,0.3333333333333333
0,14634,0.5386615775715804,0.35794908940972336,0.10338933301869617,0.5,0.4,0.1,"[0.5, 0.4, 0.1]",0.26666666666666666,segregation_afternoon,0.26666666666666666
0,14782,0.6077683567902256,0.16045521737493754,0.2317764258348368,0.6,0.2,0.2,"[0.6, 0.2, 0.2]",0.26666666666666666,segregation_afternoon,0.26666666666666666
0,14783,0.7083679611925989,0.2407900519930753,0.050841986814325855,0.7,0.2,0.1,"[0.7, 0.2, 0.1]",0.39999999999999997,segregation_afternoon,0.39999999999999997
0,14785,0.6430270238815218,0.3260008573707828,0.03097211874769544,0.6,0.3,0.0,"[0.6, 0.3, 0.0]",0.4444444444444445,segregation_afternoon,0.4444444444444445
1,14788,0.6363276089506017,0.18054247983822225,0.18312991121117608,0.6,0.2,0.2,"[0.6, 0.2, 0.2]",0.26666666666666666,segregation_afternoon,0.26666666666666666
1,14789,0.6547587605581954,0.22647064843965475,0.11877059100214994,0.7,0.2,0.1,"[0.7, 0.2, 0.1]",0.39999999999999997,segregation_afternoon,0.39999999999999997
1,14790,0.4595190401259872,0.20442963349753504,0.3360513263764777,0.5,0.2,0.3,"[0.5, 0.2, 0.3]",0.19999999999999998,segregation_afternoon,0.19999999999999998
1,14791,0.3859305584011624,0.2674885748144381,0.3465808667843995,0.4,0.3,0.3,"[0.4, 0.3, 0.3]",0.0666666666666667,segregation_afternoon,0.0666666666666667
1,14792,0.2850764946171004,0.33996730973676287,0.37495619564613675,0.3,0.3,0.4,"[0.3, 0.3, 0.4]",0.0666666666666667,segregation_afternoon,0.0666666666666667
1,14793,0.1811930384368709,0.2836255308539835,0.5351814307091455,0.2,0.3,0.5,"[0.2, 0.3, 0.5]",0.19999999999999998,segregation_afternoon,0.19999999999999998
2,14794,0.14016705403459018,0.33807410200517735,0.5217588439602324,0.1,0.3,0.5,"[0.1, 0.3, 0.5]",0.29629629629629634,segregation_afternoon,0.29629629629629634
2,14795,0.1174505787500087,0.2972334878610078,0.5853159333889836,0.1,0.3,0.6,"[0.1, 0.3, 0.6]",0.3333333333333333,segregation_afternoon,0.3333333333333333
2,14796,0.14300863364230104,0.269739993995397,0.587251372362302,0.1,0.3,0.6,"[0.1, 0.3, 0.6]",0.3333333333333333,segregation_afternoon,0.3333333333333333
2,14797,0.20852745596999994,0.3513408771388956,0.4401316668911044,0.2,0.4,0.4,"[0.2, 0.4, 0.4]",0.13333333333333333,segregation_afternoon,0.13333333333333333
2,14798,0.19992126369085828,0.36427814830524996,0.4358005880038917,0.2,0.4,0.4,"[0.2, 0.4, 0.4]",0.13333333333333333,segregation_afternoon,0.13333333333333333
2,14799,0.26976450397212853,0.43211273686257334,0.29812275916529807,0.3,0.4,0.3,"[0.3, 0.4, 0.3]",0.0666666666666667,segregation_afternoon,0.0666666666666667
1,14800,0.32728489129415406,0.46178743559952806,0.21092767310631783,0.3,0.5,0.2,"[0.3, 0.5, 0.2]",0.19999999999999998,segregation_afternoon,0.19999999999999998
1,14801,0.4347836612721657,0.399262108622305,0.16595423010552926,0.4,0.4,0.2,"[0.4, 0.4, 0.2]",0.13333333333333333,segregation_afternoon,0.13333333333333333
1,14802,0.47320863537547814,0.35587750309447963,0.17091386153004223,0.5,0.4,0.2,"[0.5, 0.4, 0.2]",0.1818181818181818,segregation_afternoon,0.1818181818181818
1,14803,0.45017606997646314,0.37906562632573815,0.17075830369779882,0.5,0.4,0.2,"[0.5, 0.4, 0.2]",0.1818181818181818,segregation_afternoon,0.1818181818181818
0,14804,0.5935716385137648,0.35251570600895776,0.053912655477277416,0.6,0.4,0.1,"[0.6, 0.4, 0.1]",0.303030303030303,segregation_afternoon,0.303030303030303
0,14953,0.7055161119913876,0.24060255692479685,0.05388133108381562,0.7,0.2,0.1,"[0.7, 0.2, 0.1]",0.39999999999999997,segregation_afternoon,0.39999999999999997
1,14960,0.7559945135926626,0.21189754473856093,0.03210794166877654,0.8,0.2,0.0,"[0.8, 0.2, 0.0]",0.5333333333333333,segregation_afternoon,0.5333333333333333
1,14961,0.5758683886799448,0.2515329084547066,0.17259870286534848,0.6,0.3,0.2,"[0.6, 0.3, 0.2]",0.24242424242424243,segregation_afternoon,0.24242424242424243
1,14962,0.4066184851571827,0.372773416710502,0.2206080981323154,0.4,0.4,0.2,"[0.4, 0.4, 0.2]",0.13333333333333333,segregation_afternoon,0.13333333333333333
1,14963,0.37137483070941313,0.3531841103896651,0.2754410589009218,0.4,0.4,0.3,"[0.4, 0.4, 0.3]",0.06060606060606062,segregation_afternoon,0.06060606060606062
1,14964,0.24269355276984741,0.39280702830794045,0.3644994189222121,0.2,0.4,0.4,"[0.2, 0.4, 0.4]",0.13333333333333333,segregation_afternoon,0.13333333333333333
2,14965,0.1719932169163836,0.38768251591474423,0.44032426716887213,0.2,0.4,0.4,"[0.2, 0.4, 0.4]",0.13333333333333333,segregation_afternoon,0.13333333333333333
2,14966,0.14262068884990797,0.332941739666341,0.524437571483751,0.1,0.3,0.5,"[0.1, 0.3, 0.5]",0.29629629629629634,segregation_afternoon,0.29629629629629634
2,14967,0.13236337223029718,0.30010224456870727,0.5675343832009956,0.1,0.3,0.6,"[0.1, 0.3, 0.6]",0.3333333333333333,segregation_afternoon,0.3333333333333333
2,14968,0.25049596714694333,0.3160948092603601,0.4334092235926967,0.3,0.3,0.4,"[0.3, 0.3, 0.4]",0.0666666666666667,segregation_afternoon,0.0666666666666667
2,14969,0.2194305618103289,0.3159245335582724,0.46464490463139874,0.2,0.3,0.5,"[0.2, 0.3, 0.5]",0.19999999999999998,segregation_afternoon,0.19999999999999998
2,14970,0.1837531655331811,0.34230607999087737,0.47394075447594153,0.2,0.3,0.5,"[0.2, 0.3, 0.5]",0.19999999999999998,segregation_afternoon,0.19999999999999998
2,14971,0.23358912171680726,0.41139664552786637,0.35501423275532634,0.2,0.4,0.4,"[0.2, 0.4, 0.4]",0.13333333333333333,segregation_afternoon,0.13333333333333333
1,14972,0.2932952289947106,0.4325654305266151,0.2741393404786743,0.3,0.4,0.3,"[0.3, 0.4, 0.3]",0.0666666666666667,segregation_afternoon,0.0666666666666667
0,14973,0.4368325111165256,0.3865565298558949,0.17661095902757948,0.4,0.4,0.2,"[0.4, 0.4, 0.2]",0.13333333333333333,segregation_afternoon,0.13333333333333333
1,14974,0.37924946039017493,0.28171217424138023,0.3390383653684449,0.4,0.3,0.3,"[0.4, 0.3, 0.3]",0.0666666666666667,segregation_afternoon,0.0666666666666667
0,14975,0.4969895178900686,0.3000860248804107,0.20292445722952063,0.5,0.3,0.2,"[0.5, 0.3, 0.2]",0.19999999999999998,segregation_afternoon,0.19999999999999998
0,15129,0.5660704716755038,0.30225750010077224,0.1316720282237238,0.6,0.3,0.1,"[0.6, 0.3, 0.1]",0.3333333333333333,segregation_afternoon,0.3333333333333333
0,15130,0.5835529199283026,0.18892338119856777,0.22752369887312962,0.6,0.2,0.2,"[0.6, 0.2, 0.2]",0.26666666666666666,segregation_afternoon,0.26666666666666666
1,15131,0.6048536886023345,0.22717997565027465,0.16796633574739084,0.6,0.2,0.2,"[0.6, 0.2, 0.2]",0.26666666666666666,segregation_afternoon,0.26666666666666666
1,15132,0.43864850038007236,0.31344966065770213,0.24790183896222556,0.4,0.3,0.2,"[0.4, 0.3, 0.2]",0.14814814814814817,segregation_afternoon,0.14814814814814817
1,15133,0.29853692307493296,0.3392829909821144,0.36218008594295265,0.3,0.3,0.4,"[0.3, 0.3, 0.4]",0.0666666666666667,segregation_afternoon,0.0666666666666667
1,15134,0.29073140548463433,0.43110193684464154,0.2781666576707241,0.3,0.4,0.3,"[0.3, 0.4, 0.3]",0.0666666666666667,segregation_afternoon,0.0666666666666667
1,15135,0.2171838516309559,0.45477918752655827,0.32803696084248585,0.2,0.5,0.3,"[0.2, 0.5, 0.3]",0.19999999999999998,segregation_afternoon,0.19999999999999998
1,15136,0.14824824887785915,0.38681098047066126,0.46494077065147965,0.1,0.4,0.5,"[0.1, 0.4, 0.5]",0.26666666666666666,segregation_afternoon,0.26666666666666666
